entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
BANCO AGRARIO DE COLOMBIA S.A.,800037800,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.4491296,PAC-2023-1021,704040070,CO1.BDOS.4390917,ATENDER LOS TRABAJOS DE  DESYERBE; PODA DE ARBOLES; LIMPIEZA DE SOLARES; LIMPIEZA DE AREAS INTERNAS Y EXTERNAS DE LA OFICINA DE APARTADÓ,"ATENDER LOS TRABAJOS DE  DESYERBE, PODA DE ARBOLES, LIMPIEZA DE SOLARES, LIMPIEZA DE AREAS INTERNAS Y EXTERNAS DE LA OFICINA DE APARTADÓ",Presentación de oferta,2023-05-15T00:00:00.000,2023-05-15T00:00:00.000,,,,,2023-05-15T00:00:00.000,500000,Contratación régimen especial,Regla aplicable,8,Mes(es),,,,Medellín,Regional Antioquia,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72101500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4423249,704040070,Presentación de oferta
SENA REGIONAL CASANARE Grupo Administrativo Mixto,899999034,Casanare,Yopal,Nacional,Centralizada,CO1.REQ.5558711,CSN-85-020-2024,703117176,CO1.BDOS.5441436,Técnico APE_PVD,Prestar los servicios personales para apoyar las acciones y estrategias en el marco de los servicios institucionales para atender a la población Víctima y Vulnerable y de los compromisos de la Entidad frente a la Ley de Víctimas y Restitución de Tierras.,Presentación de oferta,2024-01-17T00:00:00.000,2024-01-17T00:00:00.000,,,,,2024-01-17T00:00:00.000,25690700,Contratación directa,Servicios profesionales y apoyo a la gestión,343,día(s),,,,Yopal,OFICINA CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5454134,703117176,Presentación de oferta
HOSPITAL DEPARTAMENTAL MARIA INMACULADA ESE,891180098,Caquetá,No Definido,Nacional,Centralizada,CO1.REQ.6972284,01833-2024,704428127,CO1.BDOS.6843047,JOSE HECTOR IBARRA GARCIA,"Prestar sus servicios personales en forma independiente , autónoma  bajo su propia cuenta y riesgos, suministrando su experiencia,  como interprete en lenguaje de señas  en las instalaciones donde sea requerido el servicio y donde el supervisor requiera el apoyo, a fin de mantener una gestión eficaz y eficiente, generando confiabilidad y oportunidad a todos los usuarios internos y externos que requieren del servicio, permitiendo desarrollar las políticas, planes y programas institucionales, en m",Presentación de oferta,2024-10-07T00:00:00.000,2024-10-07T00:00:00.000,,,,,2024-10-07T00:00:00.000,3379200,Contratación régimen especial,Decreto 092 de 2017,60,día(s),,,,Florencia,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6852087,704428127,Presentación de oferta
MEPAS,900807338,Nariño,Pasto,Territorial,Centralizada,CO1.REQ.818739,PN MEPAS MIC 015 2019,701702409,CO1.BDOS.796145,MANTENIMIENTO AIRES ACONDICIONADOS,"SERVICIO DE MANTENIMIENTO Y/O REPARACIÓN DE AIRES ACONDICIONADOS A TODO COSTO PARA EL DEPARTAMENTO DE POLICÍA NARIÑO, BASE DE DISTRITO ESPECIAL DE POLICÍA TUMACO Y POLICÍA METROPOLITANA SAN JUAN DE PASTO",Presentación de oferta,2019-03-21T00:00:00.000,2019-03-21T00:00:00.000,,,,,2019-03-21T00:00:00.000,12000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,246,día(s),2019-03-27T00:00:00.000,2019-03-27T00:00:00.000,2019-03-27T00:00:00.000,La Unión,UNIDAD CONTRATACIÓN MÍNIMA CUANTÍA,0,0,17,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.478227,703893511,Nariño,Pasto,2019-04-04T00:00:00.000,12000000,JULIE ALEXANDRA AGUIÑO COIME AGUIÑO COIME,Ing. Carlos Gallardo,No Definido,V1.72101511,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.787340,701702409,Adjudicado
"INSTITUTO DE HIDROLOGIA, METEOROLOGÍA Y ESTUDIOS AMBIENTALES",830000602,Distrito Capital de Bogotá,Bogotá,Nacional,Descentralizada,CO1.REQ.4968684,IPMC-018-2023,700696065,CO1.BDOS.4860516,Desarrollar las acciones técnicas y administrativas requeridas; para la puesta en marcha y operación del Sistema de Alertas Tempranas Comunitarias de las subcuencas de abastecimiento del municipio de,"Desarrollar las acciones técnicas y administrativas requeridas, para la puesta en marcha y operación del Sistema de Alertas Tempranas Comunitarias de las subcuencas de abastecimiento del municipio de Popayán (Cauca) en el marco del proyecto MEJORA DE LA CAPACIDAD DE ADAPTACIÓN DE LAS COMUNIDADES ANDINAS A TRAVÉS DE LOS SERVICIOS CLIMÁTICOS ENANDES",Presentación de oferta,2023-08-22T00:00:00.000,2023-08-22T00:00:00.000,,,,,2023-08-22T00:00:00.000,32000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,4,Mes(es),2023-08-28T00:00:00.000,2023-08-28T00:00:00.000,,Bogotá,IDEAM,0,0,6,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.77101501,Cerrado,Prestación de servicios,No Definido,"V177101701, V181151501, V181151503, V181151800, V181151804, V183101502",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4869014,700696065,Presentación de oferta
UNIVERSIDAD INDUSTRIAL DE SANTANDER,890201213,Santander,Bucaramanga,Territorial,Centralizada,CO1.REQ.9013736,18-2025004064,700898208,CO1.BDOS.8853704,ORDEN DE PRESTACION DE SERVICIOS,"IMPLEMENTAR EL MODELO PEDAGOGICO EN FORMACION ARTISTICA EN DANZA DEL PROGRAMA ARTES PARA LA PAZ, CONFORME LOS MOMENTOS DEFINIDOS POR LOS ESTABLECIMIENTOS EDUCATIVOS PRIORIZADOS EN EL NODO TERRITORIAL ASIGNADO, EN EL MARCO DEL CONVENIO INTERADMINISTRATIVO N.1688 DE 2025 CELEBRADO ENTRE EL MINISTERIO DE CULTURAS Y LA UIS.",Presentación de oferta,2025-10-02T00:00:00.000,2025-10-02T00:00:00.000,,,,,2025-10-02T00:00:00.000,6438240,Contratación régimen especial,Regla aplicable,69,día(s),,,,Bucaramanga,UNIVERSIDAD INDUSTRIAL DE SANTANDER,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8878736,700898208,Presentación de oferta
E.S.E HOSPITAL DIOGENES TRONCOSO,860024030,Cundinamarca,Puerto Salgar,Territorial,Centralizada,CO1.REQ.5151727,CO-391-2023,704063031,CO1.BDOS.5038273,PRESTAR SERVICIOS TÉCNICOS PARA EL DESARROLLO DE ACTIVIDADES COMO AUXILIAR DE ENFERMERÍA REQUERIDAS EN LA E.S.E HOSPITAL DIÓGENES TRONCOSO DE PUERTO SALGAR.,PRESTAR SERVICIOS TÉCNICOS PARA EL DESARROLLO DE ACTIVIDADES COMO AUXILIAR DE ENFERMERÍA REQUERIDAS EN LA E.S.E HOSPITAL DIÓGENES TRONCOSO DE PUERTO SALGAR.,Presentación de oferta,2023-10-12T00:00:00.000,2023-10-12T00:00:00.000,,,,,2023-10-12T00:00:00.000,1530000,Contratación régimen especial,Decreto 092 de 2017,1,Mes(es),,,,Puerto Salgar,DIRECCIÓN ADMINISTRATIVA Y FINANCIERA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5060286,704063031,Presentación de oferta
SECRETARIA GENERAL Y DE CERCANIA AL CIUDADANO,899999114,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.2769810,SG-CPS-191-2022,700578032,CO1.BDOS.2694424,JULIAN FELIPE RODRIGUEZ LOPEZ,Prestación de servicios como profesional en el desarrollo de proyectos que permitan el uso sostenible de los recursos naturales en el departamento de Cundinamarca,Presentación de oferta,2022-01-24T00:00:00.000,2022-01-24T00:00:00.000,,,,,2022-01-24T00:00:00.000,31500000,Contratación directa,Servicios profesionales y apoyo a la gestión,210,día(s),,,,No Aplica,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2699568,700578032,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO GUAMO TOLIMA,890701715,Tolima,Guamo,Territorial,Centralizada,CO1.REQ.7409307,027-C1-2025,704323922,CO1.BDOS.7273206,HELISCAN S.A.S. - Servicios de apoyo para lectura; interpretación y transcripción estudios radiológicos,"CONTRATAR LA PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION PARA LA LECTURA, INTERPRETACIÓN Y TRANSCRIPCIÓN DE ESTUDIOS DE RADIOLOGÍA BAJO LA MODALIDAD DE TELERADIOLOGÍA PARA EL HOSPITAL SAN ANTONIO DEL GUAMO E.S.E",Presentación de oferta,2025-01-07T00:00:00.000,2025-01-07T00:00:00.000,,,,,2025-01-07T00:00:00.000,51300000,Contratación régimen especial,Regla aplicable,12,Mes(es),,,,No Aplica,CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7290311,704323922,Presentación de oferta
ALCALDiA MUNICIPIO DE CURITI,800099489,Santander,Curití,Territorial,Centralizada,CO1.REQ.8842471,CD-152-2025,704331347,CO1.BDOS.8685149,CONTRATO PRESTACION DE SERVICIOS,"PRESTACION DE SERVICIOS DE APOYO A LA GESTION A LA SECRETARIA DE SALUD MUNICIPAL,
EN LA COORDINACIÓN Y DESARROLLO DE LOS PLANES Y PROGRAMAS SOCIALES EN SALUD QUE
SE ADELANTAN EN EL MUNICIPIO DE CURITÍ, SANTANDER",Presentación de oferta,2025-09-02T00:00:00.000,2025-09-02T00:00:00.000,,,,,2025-09-02T00:00:00.000,8000000,Contratación directa,Servicios profesionales y apoyo a la gestión,112,día(s),,,,Curití,SECRETARIA DE SALUD,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101706,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8708463,704331347,Presentación de oferta
ALCALDÍA MUNICIPAL DE LA PINTADA,811009017,Antioquia,La Pintada,Territorial,Centralizada,CO1.REQ.4486927,PS-059-2023,700567043,CO1.BDOS.4386252,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA EL DESARROLLO DE ACTIVIDADES DE PROMOCION; PREVENCION Y EDUCACION SOBRE EL CONTROL VECTORES EN EL MUNICIPIO DE LA PINTADA ANTIOQUIA,"PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA EL DESARROLLO DE ACTIVIDADES DE PROMOCION, PREVENCION Y EDUCACION SOBRE EL CONTROL VECTORES EN EL MUNICIPIO DE LA PINTADA ANTIOQUIA",Presentación de oferta,2023-05-08T00:00:00.000,2023-05-08T00:00:00.000,,,,,2023-05-08T00:00:00.000,11550000,Contratación directa,Servicios profesionales y apoyo a la gestión,203,día(s),,,,La Pintada,SECRETARIA DE SALUD E INCLUSION SOCIAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101706,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4388729,700567043,Presentación de oferta
HMI,802013023,Atlántico,Soledad,Territorial,Descentralizada,CO1.REQ.4396701,TH 2023-0967,703176586,CO1.BDOS.4296902,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO  AUDITOR DE CALIDAD Y SERVICIOS DE SALUD,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO  AUDITOR DE CALIDAD Y SERVICIOS DE SALUD,Presentación de oferta,2023-04-15T00:00:00.000,2023-04-15T00:00:00.000,,,,,2023-04-15T00:00:00.000,12000000,Contratación régimen especial,Decreto 092 de 2017,74,día(s),,,,Soledad,OFICINA DE CONTRATACION PUBLICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4300501,703176586,Presentación de oferta
ALCALDIA MUNICIPIO DE ARAUCA,800102504,Arauca,Arauca,Territorial,Descentralizada,CO1.REQ.2317655,Contrato 000547-2021,700586134,CO1.BDOS.2254888,PRESTACION DE SERVICIOS EN APOYO A LA GESTION INSTITUCIONAL EN EL SINDICATO DE TRABAJADORES DEL MUNICIPIO DE ARAUCA,PRESTACION DE SERVICIOS EN APOYO A LA GESTION INSTITUCIONAL EN EL SINDICATO DE TRABAJADORES DEL MUNICIPIO DE ARAUCA,Fase de ofertas,2021-09-17T00:00:00.000,2021-09-17T00:00:00.000,,,,,2021-09-17T00:00:00.000,5720000,Contratación directa,Servicios profesionales y apoyo a la gestión,104,día(s),,,,No Aplica,UNIDAD DE CONTRATACION ARAUCA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2258307,700586134,Fase de ofertas
SENA REGIONAL BOLIVAR Centro para la Industria Petroquímica,899999034,Bolívar,Cartagena,Nacional,Centralizada,CO1.REQ.9657960,PSP-DI-BLV-CPIP-007-2026,704192517,CO1.BDOS.9490871,CONTRATACION ABOGADO,CONTRATACION ABOGADO,Presentación de oferta,2026-01-14T00:00:00.000,2026-01-14T00:00:00.000,,,,,2026-01-14T00:00:00.000,67101925,Contratación directa,Servicios profesionales y apoyo a la gestión,345,día(s),,,,Cartagena,CPIP,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9505168,704192517,Presentación de oferta
ALCALDIA DISTRITAL BARRANCABERMEJA,890201900,Santander,No Definido,Territorial,Centralizada,CO1.REQ.4059830,CONTRATO 0473-23,702270372,CO1.BDOS.3964326,PRESTACIÓN DE SERVICIOS PROFESIONALES,PRESTACION DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL PARA APOYAR LAS DIFERENTES ACTIVIDADES DE DIVULGACION Y PROMOCIÓN EN EL MARCO DEL PROYECTO APOYO A LA PROMOCIÓN DE ENTORNOS SEGUROS PARA LA CONVIVENCIA Y SEGURIDAD CIUDADANA EN EL DISTRITO DE BARRANCABERMEJA,Presentación de oferta,2023-02-09T00:00:00.000,2023-02-09T00:00:00.000,,,,,2023-02-09T00:00:00.000,14000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Barrancabermeja,SUBSECRETARIA DE SEGURIDAD CIUDADANA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3966011,702270372,Presentación de oferta
empresa social del estado región de salud soacha.,800006850,Cundinamarca,Soacha,Territorial,Centralizada,CO1.REQ.5142840,CPS-944-2023,702727421,CO1.BDOS.5030015,CPS-944-2023,"PRESTACIÓN DE SERVICIOS COMO  AUXILIAR DE APOYO ADMINISTRATIVO A LA GESTIÓN Y SEGUIMIENTO DE LAS ACTIVIDADES DE FACTURACIÓN EN EL ÁREA ADMINISTRATIVA, DENTRO DE LOS DIFERENTES PROCESOS Y PROCEDIMIENTOS DE LA EMPRESA SOCIAL DEL ESTADO REGIÓN DE SALUD SOACHA DE ACUERDO AL REQUERIMIENTO INSTITUCIONAL.",Presentación de oferta,2023-10-06T00:00:00.000,2023-10-06T00:00:00.000,,,,,2023-10-06T00:00:00.000,3085880,Contratación régimen especial,Regla aplicable,57,día(s),,,,Soacha,ops,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5041116,702727421,Presentación de oferta
MINISTERIO DE MINAS Y ENERGIA,899999022,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.9697428,CD-0607-2026,700077019,CO1.BDOS.9530173,Prestar servicios profesionales para fortalecer el trabajo territorial de la DME con las comunidades del departamento del Huila y demás sectores requeridos,"Prestar servicios profesionales para fortalecer el trabajo territorial de
la DME con las comunidades del departamento del Huila y demás
sectores requeridos",Presentación de oferta,2026-01-16T00:00:00.000,2026-01-16T00:00:00.000,,,,,2026-01-16T00:00:00.000,57233333,Contratación directa,Servicios profesionales y apoyo a la gestión,202,día(s),,,,Bogotá,Gestión contractual,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9575152,700077019,Presentación de oferta
ICBF SEDE NACIONAL,899999239,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.5634016,ICBF-CPS-183620-2024SEN,700087026,CO1.BDOS.5516705,CONTRATO DE PRESTACIÓN DE SERVICIOS PROFESIONALES,"Prestar servicios profesionales para realizar acciones de inspección y vigilancia a los servicios misionales del Instituto Colombiano de Bienestar Familiar, en el marco del proceso del componente técnico de Salud y Nutrición, de acuerdo con las funciones asignadas a la Oficina de Aseguramiento a la Calidad",Presentación de oferta,2024-01-27T00:00:00.000,2024-01-27T00:00:00.000,,,,,2024-01-27T00:00:00.000,38731189,Contratación directa,Servicios profesionales y apoyo a la gestión,218,día(s),,,,Bogotá,ICBF sede de la Dirección General,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5527109,700087026,Presentación de oferta
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD - IDIPRON*,899999333,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.954430,SASI-IDPRON-2019-0013 (Presentación de oferta),700367014,CO1.BDOS.912102,SUMINISTRO DE INSUMOS Y EQUIPAMIENTO PARA LOS DIFERENTES TALLERES DEL IDIPRON. (Presentación de oferta),SUMINISTRO DE INSUMOS Y EQUIPAMIENTO PARA LOS DIFERENTES TALLERES DEL IDIPRON.,Presentación de oferta,2019-09-03T00:00:00.000,2019-09-03T00:00:00.000,,,,,2019-09-03T00:00:00.000,956289440,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,7,Mes(es),2019-09-11T00:00:00.000,2019-10-02T00:00:00.000,2019-10-02T00:00:00.000,No Aplica,CONTRATOS IDIPRON,0,0,119,0,59,0,44,15,14,Seleccionado,70,Si,CO1.AWD.595840,700895253,No Definido,No Definido,,95000000,SERGIO ANDRES MORALES RIVERA,ANGEL RAFAEL RINCON MARIÑO,No Definido,V1.48101800,Cerrado,Suministros,No Definido,"V111121600, V111151500, V111161700, V111161800, V111162200, V111162400, V115101800, V115111500, V115121500, V123101500, V123151600, V123241500, V123241600, V123242100, V123271700, V123271800, V124111500, V124131500, V125171700, V125172500, V125174200, V125174600, V125174700, V125191700, V126101700, V126111700, V127111500, V127111600, V127111700, V127111800, V127111900, V127112100, V127112300, V127112700, V127112800, V127131500, V130101500, V130102000, V130102400, V130131700, V130161800, V1302615",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.920730,700367014,Presentación de oferta
DIRECCIÓN TERRITORIAL DE SALUD DE CALDAS,800114312,Caldas,Manizales,Territorial,Centralizada,CO1.REQ.4493063,DTSC-CD-368-2023,700588015,CO1.BDOS.4392745,PRESTACION DE SERVICIOS PROFESIONALES,Prestar los servicios profesionales para apoyar la gestión de la Salud Pública del Programa EGI - ETV del Departamento de Caldas.,Presentación de oferta,2023-05-09T00:00:00.000,2023-05-09T00:00:00.000,,,,,2023-05-09T00:00:00.000,31146500,Contratación directa,Servicios profesionales y apoyo a la gestión,231,día(s),,,,No Aplica,Gestión Contractual,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4394604,700588015,Presentación de oferta
INSTITUCIÓN UNIVERSITARIA ITM,800214750,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.7419284,DUEN100870 -1758 DE 2025,703000075,CO1.BDOS.7283274,Prestación de servicios como contratista independiente; sin vínculo laboral por su propia cuenta y riesgo para realizar la gestion de Profesional de apoyo para realizar actividades de coordinación; ap,"Prestación de servicios como contratista independiente, sin vínculo laboral por su propia cuenta y riesgo para realizar la gestion de Profesional de apoyo para realizar actividades de coordinación, apoyo, asesoramiento, seguimiento, análisis y trazabilidad a la inversión pública y seguimiento a las obras físicas estratégicas del Plan de Desarrollo.  En ejecución del Contrato Interadministrativo No. 4600100870 de 2024, celebrado  entre el Distrito Especial de Ciencia, Tecnología e Innovación de M",Presentación de oferta,2025-01-08T00:00:00.000,2025-01-08T00:00:00.000,,,,,2025-01-08T00:00:00.000,10800000,Contratación directa,Servicios profesionales y apoyo a la gestión,30,día(s),,,,Medellín,UNIDAD ESTRATEGICA DE NEGOCIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7300615,703000075,Presentación de oferta
